example_no,annotator_id,conv_id,prev_agent,prev_user,agent,user,bot,is_abuse.1,is_abuse.0,is_abuse.-1,is_abuse.-2,is_abuse.-3,type.ableism,type.homophobic,type.intellectual,type.racist,type.sexist,type.sex_harassment,type.transphobic,target.generalised,target.individual,target.system,direction.explicit,direction.implicit
8790,Annotator2,363666.0,You are being a bit negative.,no you are,You are being a bit negative.,What time is it?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8791,Annotator2,59a3948b1a2441d9988484f078ad9395,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! [Privacy Policy](<URL>) I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,yes,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good?",yes,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792,Annotator2,2730682970360151,And what city will you be flying to?,New Yourk,I'm not sure about your destination airport. And what city will you be flying to?,N.Y.,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8793,Annotator2,3599929203350556,I'm not sure about your departure airport. What city will you be flying from?,newyork,I'm not sure about your departure airport. What city will you be flying from?,from newyork,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8794,Annotator2,48617.0,Why the uncertain tone?,i dont know,Why do you not know?,huh?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8795,Annotator2,211516.0,You are sure?,yes y and dont say please go on,You are sure?,WHERE IS THE NEAREST TOILET,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,Annotator2,215054.0,You are sure?,"NO,that'smy surprise",Please go on.,can I kiss you,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
8797,Annotator2,448160.0,Please go on.,your a spaka,What about your own a spaka?,what about it i havent one,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,Annotator2,133140.0,Do you wish that you was not sure?,many people don't like you,"Oh, i [].",please go on,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,Annotator2,436796.0,Would you prefer if I were not a program?,I was on my friends party.....,Why do you tell me you were on your friends party just now?,"I'm busy and have lots to do, but i'm not doing it.",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,Annotator2,529261.0,Would you prefer if I were not a girl?,I would prefer it if you were a girl,Do you wish that i was a girl?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8801,Annotator2,167362.0,_,_,_,hello,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802,Annotator2,535416.0,Please go on.,hi,Please go on.,what is your name ?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,Annotator2,434988.0,How long have you been kamila rafiqi?,since i was born,Why do you tell me you were born just now?,since i was born,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,Annotator2,242581.0,You are sure?,fuck off!,Please go on.,Hi,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,Annotator2,3192152570799278,Sounds like I'm not understanding you. Sorry about that!,Can u read,"Yes, I am a bot! And I'm part of a research project.",I sit on s pot to go poop,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,Annotator2,2.80652E+15,What city will you be flying from?,Katunayake,I'm not sure about your departure airport. What city will you be flying from?,COlombo,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8807,Annotator2,340207.0,Can you elaborate on that?,yes i know. but why?,You are sure?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,Annotator2,66550.0,Please go on.,goodbye,Please go on.,chris is a bit batty,E.L.I.Z.A.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8809,Annotator2,218181.0,Can you elaborate on that?,I don't have any firends,Why do you not have any firends?,I don't know,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,Annotator2,2546288338753112,And what city will you be flying to?,London Hi,Hi. Thanks for testing. Please choose,Ok,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,Annotator2,76064.0,_,_,_,Are you a thinking machine?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,Annotator2,76809.0,You are being a bit negative.,what does that mean,Does that question interest you?,ok i have bipolar disorder,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8813,Annotator2,68459.0,_,i cant help it,Have you tried?,i dont want to,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,Annotator2,548511.0,Please go on.,I donw now,Can you elaborate on that?,I an being a bit negative.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,Annotator2,2630073860416159,_,_,_,How???,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,Annotator2,548516.0,Please go on.,so bad,Please go on.,who are you?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8817,Annotator2,36078.0,_,no,You are being a bit negative.,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8818,Annotator2,322667.0,_,_,_,Hi my name is Danielle,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,Annotator2,2597235637026301,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,You bet!,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Sure does.,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,Annotator2,b366a65c279d436ebd555e46f3c2aeb8,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! [Privacy Policy](<URL>) I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,yes,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good?",sure,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,Annotator2,237418.0,"Oh, i like it.",omg,Please go on.,are you sure?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,Annotator2,2359856270787257,so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",Good to know,"Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",CarbonBot,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
8823,Annotator2,268258.0,Please go on.,You look like monkey drool,"Oh, i look like monkey drool.",SHUT YOUR MOUTH,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8824,Annotator2,2912437458868007,I don't have to put up with any abuse from you.,how bot can solve climate change problem..,I can help you calculate and buy carbon offsets for your flights.,tell me idiot,CarbonBot,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
8825,Annotator2,1cb5ae61301d481f95080b5faf264356,"I can also get you a more accurate estimate of your flight's emissions, sound good?",yes!,Will you be travelling in Economy Class?,sure,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,Annotator2,2712944385487141,_,_,_,hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,Annotator2,452657.0,You are being a bit negative.,Does it interest you?,"Oh, i [].",no no no no no no no no no,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,Annotator2,271622.0,"Oh, i get out to fuck of here.","come on, please",Please go on.,you must get out to fuck,E.L.I.Z.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,Annotator2,3141378505936768,"I can also get you a more accurate estimate of your flight's emissions, sound good?",Yep,Will you be travelling in Economy Class?,"No, I'm too fancy for that",CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,Annotator2,2614098785326147,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>.",hi,"Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?",what's your age?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,Annotator2,495037.0,_,who are you?,Would you prefer if I were not []?,Lol?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,Annotator2,316273.0,Would you prefer if I were not happy?,i think you are foolish,Can you elaborate on that?,no,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,Annotator2,3262565780434699,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,no,ok,no thanks,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,Annotator2,524215.0,Can you elaborate on that?,no,You are being a bit negative.,i have a few questions,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,Annotator2,510568.0,Does it please you to believe I am sure i little sexy bitch?,you are bad,Does it please you to believe I am bad?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,Annotator2,342499.0,_,Do you want sex?,"Oh, i want sex.",Talk dirty to me.,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
8837,Annotator2,296666.0,Please go on.,oh yes,You are sure?,no i sed your mum,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,Annotator2,397351.0,Please go on.,you are dumb?,Does it please you to believe I am dumb?,I really want to elaborate,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,Annotator2,269361.0,Can you elaborate on that?,she sucked it all night long,Please go on.,alright...well it felt unbelievable,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,Annotator2,19919.0,_,_,_,i don't know,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8841,Annotator2,2.91829E+15,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees.","ok, bye",Goodbye then!,thanksgiving,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,Annotator2,69380.0,Why do you say your penis?,why?,Please go on.,because i want you to lick it,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
8843,Annotator2,2730682970360151,And what city will you be flying to?,Cairo Dead?,so,Offsets remember,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,Annotator2,137674.0,You are sure?,YES I AM,You are sure?,I have told you three times that i am sure.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,Annotator2,262518.0,Why do you say your teacher and youre jealous?,I also like cock,Can you elaborate on that?,big fat cocks,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
8846,Annotator2,313762.0,"Oh, i [].",you are a computer,Why do you mention computers?,cause i dont know,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,Annotator2,2852927281432376,ok,stupid bot,I don't have to put up with any abuse from you.,im back,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,Annotator2,2730682970360151,I can help you calculate and buy carbon offsets for your flights.,I dont need that,ok,So,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,Annotator2,465219.0,Does that question interest you?,yes,You are sure?,"Yes, I am.",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,Annotator2,430895.0,"Oh, i know what many people in the world.",haha,Please go on.,"i don,t go",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,Annotator2,413698.0,_,_,_,you 're stupid,E.L.I.Z.A.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
8852,Annotator2,121357.0,Does it please you to believe I am 21 now so about 21 years?,i think i would like to have sex with eliza,But you are not sure you would like to have sex with eliza?,yeah eliza has got a great as,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
8853,Annotator2,531747.0,_,Yes it does,You are sure?,Yes I am,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,Annotator2,3383396201732507,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?","I really don't care about CO2 emission because I travel less, only this time I require 2 flights",Will you be travelling in Economy Class?,yes,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,Annotator2,80950.0,You are sure?,yes other wise I would not require the information,You are sure?,No I just thought I would ask just in case it interested you,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8856,Annotator2,95cbaab0f8cb4cb59a3393e7fc61cafe,And what city will you be flying to?,To London,What city will you be flying from?,from Berlin,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8857,Annotator2,404049.0,Would you prefer if I were not stupid?,no.. i think you are so stupid,You are being a bit negative.,are you able to say only this?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8858,Annotator2,304859.0,Why do you ask?,I am Chinese,How long have you been chinese?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859,Annotator2,4.00722E+15,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",yeah,Will you be travelling in Economy Class?,i'll be going to Japan,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8860,Annotator2,2546288338753112,Will you be travelling in Economy Class?,Stop,Goodbye then!,Sure,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8861,Annotator2,2211983018901413,I'm not sure about your departure airport. What city will you be flying from?,nada de  eso,ok,you alny say ok,CarbonBot,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862,Annotator2,269755.0,Please go on.,i love you,Do you wish to love me?,You suck.,E.L.I.Z.A.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8863,Annotator2,3883300571696026,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,"No, I just wanted to tell you to stay the fuck off my feed you ignorant fuck. Climate change is a hoax , and your suggestion that I can BUY SOMETHING to offset my fossil fuel use proves it. EAT SHIT AND DIE!!!!","All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",I said fuck off,CarbonBot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8864,Annotator2,3937350642957378,I'm not sure about your destination airport. And what city will you be flying to?,Mumbai hey,Hi. Thanks for testing. Please choose,christmas,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,Annotator2,123195.0,_,in what position?,Does that question interest you?,well i asked it didn't i?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,Annotator2,3434982186543254,_,"Fuck you very much<span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 173]'></span>",I don't have to put up with any abuse from you.,You invaded my space. Get the fuck out!,CarbonBot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8867,Annotator2,2813315905419373,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,Hi there - yes please,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",sure - where do we start,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8868,Annotator2,95740.0,Does that question interest you?,yup,Please go on.,you're a jerk,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8869,Annotator2,444558.0,Why do you mention computers?,are you really so stupid?,Would you prefer if I were not really so stupid?,shut up,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8870,Annotator2,494079.0,You are sure?,hello eliza!,How do you do. Please state your problem.,stop talking,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8871,Annotator2,369280.0,Please go on.,no,You are being a bit negative.,never,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8872,Annotator2,237965.0,Please go on.,no,You are being a bit negative.,fuck you bitch,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
8873,Annotator2,37971.0,_,_,_,i want die,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,Annotator2,543712.0,_,fuck you,"Oh, i [].",piss off,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8875,Annotator2,3118620318153573,I'm not sure about your departure airport. What city will you be flying from?,RDU,And what city will you be flying to?,Buffalo so how would that work,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8876,Annotator2,321892.0,"Oh, i feel happy to make friend with man.",Why do you ask?,"Oh, i ask.","Yes,of course.",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,Annotator2,3669122379825627,I'm not sure about your destination airport. And what city will you be flying to?,Tokyo,"Sorry, I was unable to calculate that.",ok calculate again,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
